timestamp,mean_CPU_usage_rate
1/3/2017 6:55,0.42148744
1/3/2017 7:00,0.33327277
1/3/2017 7:05,0.206210485
1/3/2017 7:10,0.19711992
1/3/2017 7:15,0.17939703
1/3/2017 7:20,0.21473072
1/3/2017 7:25,0.276701888
1/3/2017 7:30,0.30159141
1/3/2017 7:35,0.1794231
1/3/2017 7:40,0.12865854
1/3/2017 7:45,0.396192893
1/3/2017 7:50,0.42925913
1/3/2017 7:55,0.42544979
1/3/2017 8:00,0.42398665
1/3/2017 8:05,0.41612823
1/3/2017 8:10,0.41839128
1/3/2017 8:15,0.41607848
1/3/2017 8:20,0.353977082
1/3/2017 8:25,0.345521945
1/3/2017 8:30,0.315742111
1/3/2017 8:35,0.43586463
1/3/2017 8:40,0.41560484
1/3/2017 8:45,0.4022037
1/3/2017 8:50,0.329774068
1/3/2017 8:55,0.4116482
1/3/2017 9:00,0.42393079
1/3/2017 9:05,0.32644475
1/3/2017 9:10,0.40493365
1/3/2017 9:15,0.40333186
1/3/2017 9:20,0.41373377
1/3/2017 9:25,0.400131567
1/3/2017 9:30,0.39856952
1/3/2017 9:35,0.40183338
1/3/2017 9:40,0.40689326
1/3/2017 9:45,0.40148597
1/3/2017 9:50,0.40152652
1/3/2017 9:55,0.329741477
1/3/2017 10:00,0.39395313
1/3/2017 10:05,0.35462014
1/3/2017 10:10,0.19761063
1/3/2017 10:15,0.152058808
1/3/2017 10:20,0.18978133
1/3/2017 10:25,0.22659645
1/3/2017 10:30,0.246481615
1/3/2017 10:35,0.24947191
1/3/2017 10:40,0.3207211
1/3/2017 10:45,0.078027684
1/3/2017 10:50,0.217511782
1/3/2017 10:55,0.32626295
1/3/2017 11:00,0.357819543
1/3/2017 11:05,0.359228473
1/3/2017 11:10,0.42479772
1/3/2017 11:15,0.326238795
1/3/2017 11:20,0.38130647
1/3/2017 11:25,0.38803659
1/3/2017 11:30,0.38346717
1/3/2017 11:35,0.41555129
1/3/2017 11:40,0.39910376
1/3/2017 11:45,0.41732275
1/3/2017 11:50,0.4028408
1/3/2017 11:55,0.397465497
1/3/2017 12:00,0.323045134
1/3/2017 12:05,0.40367639
1/3/2017 12:10,0.40518857
1/3/2017 12:15,0.334435252
1/3/2017 12:20,0.41694987
1/3/2017 12:25,0.41035028
1/3/2017 12:30,0.39766989
1/3/2017 12:35,0.341098296
1/3/2017 12:40,0.39691556
1/3/2017 12:45,0.38956433
1/3/2017 12:50,0.37686478
1/3/2017 12:55,0.38037517
1/3/2017 13:00,0.38638237
1/3/2017 13:05,0.38744479
1/3/2017 13:10,0.38333672
1/3/2017 13:15,0.38970155
1/3/2017 13:20,0.3716604
1/3/2017 13:25,0.35304994
1/3/2017 13:30,0.20259526
1/3/2017 13:35,0.19961777
1/3/2017 13:40,0.18623867
1/3/2017 13:45,0.253937005
1/3/2017 13:50,0.28944213
1/3/2017 13:55,0.226191362
1/3/2017 14:00,0.27597849
1/3/2017 14:05,0.13520681
1/3/2017 14:10,0.10285709
1/3/2017 14:15,0.110791
1/3/2017 14:20,0.201118915
1/3/2017 14:25,0.332366285
1/3/2017 14:30,0.429743953
1/3/2017 14:35,0.43477969
1/3/2017 14:40,0.41085333
1/3/2017 14:45,0.340019708
1/3/2017 14:50,0.4192027
1/3/2017 14:55,0.41207515
1/3/2017 15:00,0.40839274
1/3/2017 15:05,0.41941868
1/3/2017 15:10,0.42289068
1/3/2017 15:15,0.42223209
1/3/2017 15:20,0.42426036
1/3/2017 15:25,0.41781221
1/3/2017 15:30,0.40572566
1/3/2017 15:35,0.41626457
1/3/2017 15:40,0.41789459
1/3/2017 15:45,0.4279421
1/3/2017 15:50,0.42804144
1/3/2017 15:55,0.40923749
1/3/2017 16:00,0.4055642
1/3/2017 16:05,0.4103041
1/3/2017 16:10,0.3986498
1/3/2017 16:15,0.38959315
1/3/2017 16:20,0.41473332
1/3/2017 16:25,0.42179131
1/3/2017 16:30,0.41792421
